case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case10;20;Nádraží;(20, 135);2;Most,Velebudická;(2, 1);17:40:00;2023-10-07 17:37:32.041087;07.10.2023 17:40;46;True;101.958913;PRIOR;1
case10;20;Nádraží;(20, 135);4;Litvínov,Citadela;(4, 26);17:40:00;2023-10-07 17:37:32.041087;07.10.2023 17:40;39;True;108.958913;PRIOR;1
case10;20;Nádraží;(20, 135);17;Dopravní podnik;(17, 111, 2);17:40:00;2023-10-07 17:37:32.041087;07.10.2023 17:40;44;True;103.958913;PRIOR;1
case10;20;Nádraží;(20, 135);22;Souš,Matylda;(22, 163);17:40:00;2023-10-07 17:37:32.041087;07.10.2023 17:40;80;True;67.958913;PRIOR;0
case10;20;Nádraží;(20, 135);30;Nádraží;(30, 135, 1);17:40:00;2023-10-07 17:37:32.041087;07.10.2023 17:40;52;True;95.958913;PRIOR;1
case10;22;Souš,Matylda;(22, 163);2;Most,Velebudická;(2, 1);17:40:00;2023-10-07 17:36:53.917934;07.10.2023 17:40;38;True;148.082066;PRIOR;1
case10;22;Souš,Matylda;(22, 163);4;Litvínov,Citadela;(4, 26);17:40:00;2023-10-07 17:36:53.917934;07.10.2023 17:40;52;True;134.082066;PRIOR;1
case10;22;Souš,Matylda;(22, 163);17;Dopravní podnik;(17, 111, 2);17:40:00;2023-10-07 17:36:53.917934;07.10.2023 17:40;54;True;132.082066;PRIOR;1
case10;22;Souš,Matylda;(22, 163);20;Nádraží;(20, 135);17:40:00;2023-10-07 17:36:53.917934;07.10.2023 17:40;80;True;106.082066;PRIOR;1
case10;22;Souš,Matylda;(22, 163);30;Nádraží;(30, 135, 1);17:40:00;2023-10-07 17:36:53.917934;07.10.2023 17:40;46;True;140.082066;PRIOR;1
case10;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);17:40:00;2023-10-07 17:38:03.619706;07.10.2023 17:40;59;True;57.380294;PRIOR;1
case10;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);17:40:00;2023-10-07 17:38:03.619706;07.10.2023 17:40;27;True;89.380294;PRIOR;1
case10;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);17:40:00;2023-10-07 17:38:03.619706;07.10.2023 17:40;75;True;41.380294;PRIOR;1
case10;30;Nádraží;(30, 135, 1);20;Nádraží;(20, 135);17:40:00;2023-10-07 17:38:03.619706;07.10.2023 17:40;52;True;64.380294;PRIOR;1
case10;30;Nádraží;(30, 135, 1);22;Souš,Matylda;(22, 163);17:40:00;2023-10-07 17:38:03.619706;07.10.2023 17:40;46;True;70.380294;PRIOR;0
case10;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);18:40:00;2023-10-07 18:38:19.269643;07.10.2023 18:40;58;True;42.730357;PRIOR;0
case10;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);18:40:00;2023-10-07 18:38:19.269643;07.10.2023 18:40;26;True;74.730357;PRIOR;0
case10;2;Most,Velebudická;(2, 1);20;Nádraží;(20, 135);18:40:00;2023-10-07 18:38:19.269643;07.10.2023 18:40;46;True;54.730357;PRIOR;1
case10;2;Most,Velebudická;(2, 1);22;Souš,Matylda;(22, 163);18:40:00;2023-10-07 18:38:19.269643;07.10.2023 18:40;38;True;62.730357;PRIOR;1
case10;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);18:40:00;2023-10-07 18:38:19.269643;07.10.2023 18:40;59;True;41.730357;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);18:40:00;2023-10-07 18:36:17.225359;07.10.2023 18:40;58;True;164.774641;PRIOR;0
case10;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);18:40:00;2023-10-07 18:36:17.225359;07.10.2023 18:40;53;True;169.774641;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);20;Nádraží;(20, 135);18:40:00;2023-10-07 18:36:17.225359;07.10.2023 18:40;39;True;183.774641;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);22;Souš,Matylda;(22, 163);18:40:00;2023-10-07 18:36:17.225359;07.10.2023 18:40;52;True;170.774641;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);18:40:00;2023-10-07 18:36:17.225359;07.10.2023 18:40;27;True;195.774641;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);18:40:00;07.10.2023 18:36;07.10.2023 18:40;26;True;214;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);18:40:00;07.10.2023 18:36;07.10.2023 18:40;53;True;187;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);20;Nádraží;(20, 135);18:40:00;07.10.2023 18:36;07.10.2023 18:40;44;True;196;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);22;Souš,Matylda;(22, 163);18:40:00;07.10.2023 18:36;07.10.2023 18:40;54;True;186;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);18:40:00;07.10.2023 18:36;07.10.2023 18:40;75;True;165;PRIOR;0
case10;20;Nádraží;(20, 135);2;Most,Velebudická;(2, 1);18:40:00;2023-10-07 18:37:33.583066;07.10.2023 18:40;46;True;100.416934;PRIOR;1
case10;20;Nádraží;(20, 135);4;Litvínov,Citadela;(4, 26);18:40:00;2023-10-07 18:37:33.583066;07.10.2023 18:40;39;True;107.416934;PRIOR;1
case10;20;Nádraží;(20, 135);17;Dopravní podnik;(17, 111, 2);18:40:00;2023-10-07 18:37:33.583066;07.10.2023 18:40;44;True;102.416934;PRIOR;1
case10;20;Nádraží;(20, 135);22;Souš,Matylda;(22, 163);18:40:00;2023-10-07 18:37:33.583066;07.10.2023 18:40;80;True;66.416934;PRIOR;0
case10;20;Nádraží;(20, 135);30;Nádraží;(30, 135, 1);18:40:00;2023-10-07 18:37:33.583066;07.10.2023 18:40;52;True;94.416934;PRIOR;1
case10;22;Souš,Matylda;(22, 163);2;Most,Velebudická;(2, 1);18:40:00;2023-10-07 18:37:28.800284;07.10.2023 18:40;38;True;113.199716;PRIOR;1
case10;22;Souš,Matylda;(22, 163);4;Litvínov,Citadela;(4, 26);18:40:00;2023-10-07 18:37:28.800284;07.10.2023 18:40;52;True;99.199716;PRIOR;1
case10;22;Souš,Matylda;(22, 163);17;Dopravní podnik;(17, 111, 2);18:40:00;2023-10-07 18:37:28.800284;07.10.2023 18:40;54;True;97.199716;PRIOR;1
case10;22;Souš,Matylda;(22, 163);20;Nádraží;(20, 135);18:40:00;2023-10-07 18:37:28.800284;07.10.2023 18:40;80;True;71.199716;PRIOR;1
case10;22;Souš,Matylda;(22, 163);30;Nádraží;(30, 135, 1);18:40:00;2023-10-07 18:37:28.800284;07.10.2023 18:40;46;True;105.199716;PRIOR;1
case10;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);18:40:00;2023-10-07 18:37:29.176888;07.10.2023 18:40;59;True;91.823112;PRIOR;1
case10;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);18:40:00;2023-10-07 18:37:29.176888;07.10.2023 18:40;27;True;123.823112;PRIOR;1
case10;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);18:40:00;2023-10-07 18:37:29.176888;07.10.2023 18:40;75;True;75.823112;PRIOR;1
case10;30;Nádraží;(30, 135, 1);20;Nádraží;(20, 135);18:40:00;2023-10-07 18:37:29.176888;07.10.2023 18:40;52;True;98.823112;PRIOR;1
case10;30;Nádraží;(30, 135, 1);22;Souš,Matylda;(22, 163);18:40:00;2023-10-07 18:37:29.176888;07.10.2023 18:40;46;True;104.823112;PRIOR;0
case10;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);19:40:00;2023-10-07 19:37:29.098362;07.10.2023 19:40;58;True;92.901638;PRIOR;0
case10;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);19:40:00;2023-10-07 19:37:29.098362;07.10.2023 19:40;26;True;124.901638;PRIOR;0
case10;2;Most,Velebudická;(2, 1);20;Nádraží;(20, 135);19:40:00;2023-10-07 19:37:29.098362;07.10.2023 19:40;46;True;104.901638;PRIOR;1
case10;2;Most,Velebudická;(2, 1);22;Souš,Matylda;(22, 163);19:40:00;2023-10-07 19:37:29.098362;07.10.2023 19:40;38;True;112.901638;PRIOR;1
case10;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);19:40:00;2023-10-07 19:37:29.098362;07.10.2023 19:40;59;True;91.901638;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);19:40:00;2023-10-07 19:36:50.917143;07.10.2023 19:40;58;True;131.082857;PRIOR;0
case10;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);19:40:00;2023-10-07 19:36:50.917143;07.10.2023 19:40;53;True;136.082857;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);20;Nádraží;(20, 135);19:40:00;2023-10-07 19:36:50.917143;07.10.2023 19:40;39;True;150.082857;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);22;Souš,Matylda;(22, 163);19:40:00;2023-10-07 19:36:50.917143;07.10.2023 19:40;52;True;137.082857;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);19:40:00;2023-10-07 19:36:50.917143;07.10.2023 19:40;27;True;162.082857;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);19:40:00;2023-10-07 19:36:44.708533;07.10.2023 19:40;26;True;169.291467;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);19:40:00;2023-10-07 19:36:44.708533;07.10.2023 19:40;53;True;142.291467;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);20;Nádraží;(20, 135);19:40:00;2023-10-07 19:36:44.708533;07.10.2023 19:40;44;True;151.291467;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);22;Souš,Matylda;(22, 163);19:40:00;2023-10-07 19:36:44.708533;07.10.2023 19:40;54;True;141.291467;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);19:40:00;2023-10-07 19:36:44.708533;07.10.2023 19:40;75;True;120.291467;PRIOR;0
case10;20;Nádraží;(20, 135);2;Most,Velebudická;(2, 1);19:40:00;2023-10-07 19:36:51.579711;07.10.2023 19:40;46;True;142.420289;PRIOR;1
case10;20;Nádraží;(20, 135);4;Litvínov,Citadela;(4, 26);19:40:00;2023-10-07 19:36:51.579711;07.10.2023 19:40;39;True;149.420289;PRIOR;1
case10;20;Nádraží;(20, 135);17;Dopravní podnik;(17, 111, 2);19:40:00;2023-10-07 19:36:51.579711;07.10.2023 19:40;44;True;144.420289;PRIOR;1
case10;20;Nádraží;(20, 135);22;Souš,Matylda;(22, 163);19:40:00;2023-10-07 19:36:51.579711;07.10.2023 19:40;80;True;108.420289;PRIOR;0
case10;20;Nádraží;(20, 135);30;Nádraží;(30, 135, 1);19:40:00;2023-10-07 19:36:51.579711;07.10.2023 19:40;52;True;136.420289;PRIOR;1
case10;22;Souš,Matylda;(22, 163);2;Most,Velebudická;(2, 1);19:40:00;2023-10-07 19:37:11.797188;07.10.2023 19:40;38;True;130.202812;PRIOR;1
case10;22;Souš,Matylda;(22, 163);4;Litvínov,Citadela;(4, 26);19:40:00;2023-10-07 19:37:11.797188;07.10.2023 19:40;52;True;116.202812;PRIOR;1
case10;22;Souš,Matylda;(22, 163);17;Dopravní podnik;(17, 111, 2);19:40:00;2023-10-07 19:37:11.797188;07.10.2023 19:40;54;True;114.202812;PRIOR;1
case10;22;Souš,Matylda;(22, 163);20;Nádraží;(20, 135);19:40:00;2023-10-07 19:37:11.797188;07.10.2023 19:40;80;True;88.202812;PRIOR;1
case10;22;Souš,Matylda;(22, 163);30;Nádraží;(30, 135, 1);19:40:00;2023-10-07 19:37:11.797188;07.10.2023 19:40;46;True;122.202812;PRIOR;1
case10;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);19:40:00;2023-10-07 19:37:29.921949;07.10.2023 19:40;59;True;91.078051;PRIOR;1
case10;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);19:40:00;2023-10-07 19:37:29.921949;07.10.2023 19:40;27;True;123.078051;PRIOR;1
case10;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);19:40:00;2023-10-07 19:37:29.921949;07.10.2023 19:40;75;True;75.078051;PRIOR;1
case10;30;Nádraží;(30, 135, 1);20;Nádraží;(20, 135);19:40:00;2023-10-07 19:37:29.921949;07.10.2023 19:40;52;True;98.078051;PRIOR;1
case10;30;Nádraží;(30, 135, 1);22;Souš,Matylda;(22, 163);19:40:00;2023-10-07 19:37:29.921949;07.10.2023 19:40;46;True;104.078051;PRIOR;0
case10;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);20:40:00;2023-10-07 20:37:28.693017;07.10.2023 20:40;58;True;93.306983;PRIOR;0
case10;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);20:40:00;2023-10-07 20:37:28.693017;07.10.2023 20:40;26;True;125.306983;PRIOR;0
case10;2;Most,Velebudická;(2, 1);20;Nádraží;(20, 135);20:40:00;2023-10-07 20:37:28.693017;07.10.2023 20:40;46;True;105.306983;PRIOR;1
case10;2;Most,Velebudická;(2, 1);22;Souš,Matylda;(22, 163);20:40:00;2023-10-07 20:37:28.693017;07.10.2023 20:40;38;True;113.306983;PRIOR;1
case10;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);20:40:00;2023-10-07 20:37:28.693017;07.10.2023 20:40;59;True;92.306983;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);20:40:00;2023-10-07 20:37:14.329467;07.10.2023 20:40;58;True;107.670533;PRIOR;0
case10;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);20:40:00;2023-10-07 20:37:14.329467;07.10.2023 20:40;53;True;112.670533;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);20;Nádraží;(20, 135);20:40:00;2023-10-07 20:37:14.329467;07.10.2023 20:40;39;True;126.670533;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);22;Souš,Matylda;(22, 163);20:40:00;2023-10-07 20:37:14.329467;07.10.2023 20:40;52;True;113.670533;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);20:40:00;2023-10-07 20:37:14.329467;07.10.2023 20:40;27;True;138.670533;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);20:40:00;2023-10-07 20:36:11.871664;07.10.2023 20:40;26;True;202.128336;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);20:40:00;2023-10-07 20:36:11.871664;07.10.2023 20:40;53;True;175.128336;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);20;Nádraží;(20, 135);20:40:00;2023-10-07 20:36:11.871664;07.10.2023 20:40;44;True;184.128336;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);22;Souš,Matylda;(22, 163);20:40:00;2023-10-07 20:36:11.871664;07.10.2023 20:40;54;True;174.128336;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);20:40:00;2023-10-07 20:36:11.871664;07.10.2023 20:40;75;True;153.128336;PRIOR;0
case10;20;Nádraží;(20, 135);2;Most,Velebudická;(2, 1);20:40:00;07.10.2023 20:36;07.10.2023 20:40;46;True;194;PRIOR;1
case10;20;Nádraží;(20, 135);4;Litvínov,Citadela;(4, 26);20:40:00;07.10.2023 20:36;07.10.2023 20:40;39;True;201;PRIOR;1
case10;20;Nádraží;(20, 135);17;Dopravní podnik;(17, 111, 2);20:40:00;07.10.2023 20:36;07.10.2023 20:40;44;True;196;PRIOR;1
case10;20;Nádraží;(20, 135);22;Souš,Matylda;(22, 163);20:40:00;07.10.2023 20:36;07.10.2023 20:40;80;True;160;PRIOR;0
case10;20;Nádraží;(20, 135);30;Nádraží;(30, 135, 1);20:40:00;07.10.2023 20:36;07.10.2023 20:40;52;True;188;PRIOR;1
case10;22;Souš,Matylda;(22, 163);2;Most,Velebudická;(2, 1);20:40:00;2023-10-07 20:37:15.834018;07.10.2023 20:40;38;True;126.165982;PRIOR;1
case10;22;Souš,Matylda;(22, 163);4;Litvínov,Citadela;(4, 26);20:40:00;2023-10-07 20:37:15.834018;07.10.2023 20:40;52;True;112.165982;PRIOR;1
case10;22;Souš,Matylda;(22, 163);17;Dopravní podnik;(17, 111, 2);20:40:00;2023-10-07 20:37:15.834018;07.10.2023 20:40;54;True;110.165982;PRIOR;1
case10;22;Souš,Matylda;(22, 163);20;Nádraží;(20, 135);20:40:00;2023-10-07 20:37:15.834018;07.10.2023 20:40;80;True;84.165982;PRIOR;1
case10;22;Souš,Matylda;(22, 163);30;Nádraží;(30, 135, 1);20:40:00;2023-10-07 20:37:15.834018;07.10.2023 20:40;46;True;118.165982;PRIOR;1
case10;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);20:40:00;2023-10-07 20:37:08.253813;07.10.2023 20:40;59;True;112.746187;PRIOR;1
case10;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);20:40:00;2023-10-07 20:37:08.253813;07.10.2023 20:40;27;True;144.746187;PRIOR;1
case10;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);20:40:00;2023-10-07 20:37:08.253813;07.10.2023 20:40;75;True;96.746187;PRIOR;1
case10;30;Nádraží;(30, 135, 1);20;Nádraží;(20, 135);20:40:00;2023-10-07 20:37:08.253813;07.10.2023 20:40;52;True;119.746187;PRIOR;1
case10;30;Nádraží;(30, 135, 1);22;Souš,Matylda;(22, 163);20:40:00;2023-10-07 20:37:08.253813;07.10.2023 20:40;46;True;125.746187;PRIOR;0
case10;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);21:40:00;07.10.2023 21:36;07.10.2023 21:40;58;True;182;PRIOR;0
case10;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);21:40:00;07.10.2023 21:36;2023-10-07 21:40:26.876569;26;True;240.876569;PRIOR;0
case10;2;Most,Velebudická;(2, 1);20;Nádraží;(20, 135);21:40:00;07.10.2023 21:36;07.10.2023 21:40;46;True;194;PRIOR;1
case10;2;Most,Velebudická;(2, 1);22;Souš,Matylda;(22, 163);21:40:00;07.10.2023 21:36;07.10.2023 21:40;38;True;202;PRIOR;1
case10;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);21:40:00;07.10.2023 21:36;07.10.2023 21:40;59;True;181;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);21:40:00;2023-10-07 21:36:18.507892;07.10.2023 21:40;58;True;163.492108;PRIOR;0
case10;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);21:40:00;2023-10-07 21:36:18.507892;2023-10-07 21:40:26.876569;53;True;195.368677;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);20;Nádraží;(20, 135);21:40:00;2023-10-07 21:36:18.507892;07.10.2023 21:40;39;True;182.492108;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);22;Souš,Matylda;(22, 163);21:40:00;2023-10-07 21:36:18.507892;07.10.2023 21:40;52;True;169.492108;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);21:40:00;2023-10-07 21:36:18.507892;07.10.2023 21:40;27;True;194.492108;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);21:40:00;2023-10-07 21:39:56.876569;07.10.2023 21:40;26;False;-22.876569;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);21:40:00;2023-10-07 21:39:56.876569;07.10.2023 21:40;53;False;-49.876569;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);20;Nádraží;(20, 135);21:40:00;2023-10-07 21:39:56.876569;07.10.2023 21:40;44;False;-40.876569;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);22;Souš,Matylda;(22, 163);21:40:00;2023-10-07 21:39:56.876569;07.10.2023 21:40;54;False;-50.876569;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);21:40:00;2023-10-07 21:39:56.876569;07.10.2023 21:40;75;False;-71.876569;PRIOR;0
case10;20;Nádraží;(20, 135);2;Most,Velebudická;(2, 1);21:40:00;2023-10-07 21:36:13.343203;07.10.2023 21:40;46;True;180.656797;PRIOR;1
case10;20;Nádraží;(20, 135);4;Litvínov,Citadela;(4, 26);21:40:00;2023-10-07 21:36:13.343203;07.10.2023 21:40;39;True;187.656797;PRIOR;1
case10;20;Nádraží;(20, 135);17;Dopravní podnik;(17, 111, 2);21:40:00;2023-10-07 21:36:13.343203;2023-10-07 21:40:26.876569;44;True;209.533366;PRIOR;1
case10;20;Nádraží;(20, 135);22;Souš,Matylda;(22, 163);21:40:00;2023-10-07 21:36:13.343203;07.10.2023 21:40;80;True;146.656797;PRIOR;0
case10;20;Nádraží;(20, 135);30;Nádraží;(30, 135, 1);21:40:00;2023-10-07 21:36:13.343203;07.10.2023 21:40;52;True;174.656797;PRIOR;1
case10;22;Souš,Matylda;(22, 163);2;Most,Velebudická;(2, 1);21:40:00;2023-10-07 21:37:55.296929;07.10.2023 21:40;38;True;86.703071;PRIOR;1
case10;22;Souš,Matylda;(22, 163);4;Litvínov,Citadela;(4, 26);21:40:00;2023-10-07 21:37:55.296929;07.10.2023 21:40;52;True;72.703071;PRIOR;1
case10;22;Souš,Matylda;(22, 163);17;Dopravní podnik;(17, 111, 2);21:40:00;2023-10-07 21:37:55.296929;2023-10-07 21:40:26.876569;54;True;97.57964;PRIOR;1
case10;22;Souš,Matylda;(22, 163);20;Nádraží;(20, 135);21:40:00;2023-10-07 21:37:55.296929;07.10.2023 21:40;80;True;44.703071;PRIOR;1
case10;22;Souš,Matylda;(22, 163);30;Nádraží;(30, 135, 1);21:40:00;2023-10-07 21:37:55.296929;07.10.2023 21:40;46;True;78.703071;PRIOR;1
case10;30;Nádraží;(30, 135, 1);2;Most,Velebudická;(2, 1);21:40:00;2023-10-07 21:37:18.057887;07.10.2023 21:40;59;True;102.942113;PRIOR;1
case10;30;Nádraží;(30, 135, 1);4;Litvínov,Citadela;(4, 26);21:40:00;2023-10-07 21:37:18.057887;07.10.2023 21:40;27;True;134.942113;PRIOR;1
case10;30;Nádraží;(30, 135, 1);17;Dopravní podnik;(17, 111, 2);21:40:00;2023-10-07 21:37:18.057887;2023-10-07 21:40:26.876569;75;True;113.818682;PRIOR;1
case10;30;Nádraží;(30, 135, 1);20;Nádraží;(20, 135);21:40:00;2023-10-07 21:37:18.057887;07.10.2023 21:40;52;True;109.942113;PRIOR;1
case10;30;Nádraží;(30, 135, 1);22;Souš,Matylda;(22, 163);21:40:00;2023-10-07 21:37:18.057887;07.10.2023 21:40;46;True;115.942113;PRIOR;0
case10;2;Most,Velebudická;(2, 1);4;Litvínov,Citadela;(4, 26);22:40:00;2023-10-07 22:37:12.292681;07.10.2023 22:40;58;True;109.707319;PRIOR;0
case10;2;Most,Velebudická;(2, 1);17;Dopravní podnik;(17, 111, 2);22:40:00;2023-10-07 22:37:12.292681;07.10.2023 22:40;26;True;141.707319;PRIOR;0
case10;2;Most,Velebudická;(2, 1);20;Nádraží;(20, 135);22:40:00;2023-10-07 22:37:12.292681;07.10.2023 22:40;46;True;121.707319;PRIOR;1
case10;2;Most,Velebudická;(2, 1);22;Souš,Matylda;(22, 163);22:40:00;2023-10-07 22:37:12.292681;07.10.2023 22:40;38;True;129.707319;PRIOR;1
case10;2;Most,Velebudická;(2, 1);30;Nádraží;(30, 135, 1);22:40:00;2023-10-07 22:37:12.292681;07.10.2023 22:40;59;True;108.707319;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);2;Most,Velebudická;(2, 1);22:40:00;2023-10-07 22:36:26.355851;07.10.2023 22:40;58;True;155.644149;PRIOR;0
case10;4;Litvínov,Citadela;(4, 26);17;Dopravní podnik;(17, 111, 2);22:40:00;2023-10-07 22:36:26.355851;07.10.2023 22:40;53;True;160.644149;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);20;Nádraží;(20, 135);22:40:00;2023-10-07 22:36:26.355851;07.10.2023 22:40;39;True;174.644149;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);22;Souš,Matylda;(22, 163);22:40:00;2023-10-07 22:36:26.355851;07.10.2023 22:40;52;True;161.644149;PRIOR;1
case10;4;Litvínov,Citadela;(4, 26);30;Nádraží;(30, 135, 1);22:40:00;2023-10-07 22:36:26.355851;07.10.2023 22:40;27;True;186.644149;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);2;Most,Velebudická;(2, 1);22:40:00;2023-10-07 22:37:11.853727;07.10.2023 22:40;26;True;142.146273;PRIOR;0
case10;17;Dopravní podnik;(17, 111, 2);4;Litvínov,Citadela;(4, 26);22:40:00;2023-10-07 22:37:11.853727;07.10.2023 22:40;53;True;115.146273;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);20;Nádraží;(20, 135);22:40:00;2023-10-07 22:37:11.853727;07.10.2023 22:40;44;True;124.146273;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);22;Souš,Matylda;(22, 163);22:40:00;2023-10-07 22:37:11.853727;07.10.2023 22:40;54;True;114.146273;PRIOR;1
case10;17;Dopravní podnik;(17, 111, 2);30;Nádraží;(30, 135, 1);22:40:00;2023-10-07 22:37:11.853727;07.10.2023 22:40;75;True;93.146273;PRIOR;0
case10;20;Nádraží;(20, 135);2;Most,Velebudická;(2, 1);22:40:00;07.10.2023 22:36;07.10.2023 22:40;46;True;194;PRIOR;1
case10;20;Nádraží;(20, 135);4;Litvínov,Citadela;(4, 26);22:40:00;07.10.2023 22:36;07.10.2023 22:40;39;True;201;PRIOR;1
case10;20;Nádraží;(20, 135);17;Dopravní podnik;(17, 111, 2);22:40:00;07.10.2023 22:36;07.10.2023 22:40;44;True;196;PRIOR;1
case10;20;Nádraží;(20, 135);22;Souš,Matylda;(22, 163);22:40:00;07.10.2023 22:36;07.10.2023 22:40;80;True;160;PRIOR;0
case10;20;Nádraží;(20, 135);30;Nádraží;(30, 135, 1);22:40:00;07.10.2023 22:36;07.10.2023 22:40;52;True;188;PRIOR;1
case10;22;Souš,Matylda;(22, 163);2;Most,Velebudická;(2, 1);22:40:00;2023-10-07 22:38:00.822426;07.10.2023 22:40;38;True;81.177574;PRIOR;1
case10;22;Souš,Matylda;(22, 163);4;Litvínov,Citadela;(4, 26);22:40:00;2023-10-07 22:38:00.822426;07.10.2023 22:40;52;True;67.177574;PRIOR;1
case10;22;Souš,Matylda;(22, 163);17;Dopravní podnik;(17, 111, 2);22:40:00;2023-10-07 22:38:00.822426;07.10.2023 22:40;54;True;65.177574;PRIOR;1
