case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);6:33:00;15.10.2023 23:59;15.10.2023 6:33;15;False;;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);8:33:00;2023-10-15 08:30:12.165518;2023-10-15 08:31:15.742858;10;True;53.57734;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);8:33:00;2023-10-15 08:30:12.165518;2023-10-15 08:32:51.704186;25;True;134.538668;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);8:33:00;15.10.2023 8:30;2023-10-15 08:31:15.742858;25;True;50.742858;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);8:33:00;15.10.2023 8:30;2023-10-15 08:32:51.704186;15;True;156.704186;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);8:33:00;2023-10-15 08:30:55.742858;15.10.2023 8:33;10;True;114.257142;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);8:33:00;2023-10-15 08:30:55.742858;15.10.2023 8:33;25;True;99.257142;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);8:33:00;2023-10-15 08:32:31.704186;15.10.2023 8:33;25;True;3.295814;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);8:33:00;2023-10-15 08:32:31.704186;15.10.2023 8:33;15;True;13.295814;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);10:33:00;2023-10-15 10:31:11.486180;15.10.2023 23:59;10;True;;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);10:33:00;2023-10-15 10:31:11.486180;15.10.2023 10:32;25;True;23.51382;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);10:33:00;15.10.2023 10:30;15.10.2023 23:59;25;True;;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);10:33:00;15.10.2023 10:30;15.10.2023 10:32;15;True;105;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);10:33:00;15.10.2023 23:59;15.10.2023 10:33;10;False;;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);10:33:00;15.10.2023 23:59;15.10.2023 10:33;25;False;;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);10:33:00;2023-10-15 10:30:44.858995;15.10.2023 10:33;25;True;110.141005;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);10:33:00;2023-10-15 10:30:44.858995;15.10.2023 10:33;15;True;120.141005;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);12:33:00;2023-10-15 12:31:15.623336;2023-10-15 12:31:16.032518;10;False;-9.590818;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);12:33:00;2023-10-15 12:31:15.623336;2023-10-15 12:33:29.058582;25;True;108.435246;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);12:33:00;15.10.2023 12:30;2023-10-15 12:31:16.032518;25;True;51.032518;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);12:33:00;15.10.2023 12:30;2023-10-15 12:33:29.058582;15;True;194.058582;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);12:33:00;2023-10-15 12:30:56.032518;15.10.2023 12:33;10;True;113.967482;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);12:33:00;2023-10-15 12:30:56.032518;15.10.2023 12:33;25;True;98.967482;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);12:33:00;2023-10-15 12:33:09.058582;15.10.2023 12:33;25;False;-34.058582;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);12:33:00;2023-10-15 12:33:09.058582;15.10.2023 12:33;15;False;-24.058582;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);14:33:00;2023-10-15 14:31:48.657937;2023-10-15 14:31:04.252798;10;False;-54.405139;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);14:33:00;2023-10-15 14:31:48.657937;15.10.2023 23:59;25;True;;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);14:33:00;15.10.2023 14:30;2023-10-15 14:31:04.252798;25;True;39.252798;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);14:33:00;15.10.2023 14:30;15.10.2023 23:59;15;True;;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);14:33:00;2023-10-15 14:30:44.252798;15.10.2023 14:33;10;True;125.747202;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);14:33:00;2023-10-15 14:30:44.252798;15.10.2023 14:33;25;True;110.747202;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);14:33:00;15.10.2023 23:59;15.10.2023 14:33;25;False;;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);14:33:00;15.10.2023 23:59;15.10.2023 14:33;15;False;;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);16:33:00;2023-10-15 16:32:08.214495;15.10.2023 23:59;10;True;;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);16:33:00;2023-10-15 16:32:08.214495;2023-10-15 16:35:30.568327;25;True;177.353832;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);16:33:00;15.10.2023 16:30;15.10.2023 23:59;25;True;;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);16:33:00;15.10.2023 16:30;2023-10-15 16:35:30.568327;15;True;315.568327;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);16:33:00;15.10.2023 23:59;15.10.2023 16:33;10;False;;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);16:33:00;15.10.2023 23:59;15.10.2023 16:33;25;False;;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);16:33:00;2023-10-15 16:35:10.568327;15.10.2023 16:33;25;False;-155.568327;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);16:33:00;2023-10-15 16:35:10.568327;15.10.2023 16:33;15;False;-145.568327;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);18:33:00;2023-10-15 18:31:40.063118;2023-10-15 18:31:33.393909;10;False;-16.669209;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);18:33:00;2023-10-15 18:31:40.063118;2023-10-15 18:32:04.332172;25;False;-0.730946;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);18:33:00;15.10.2023 18:30;2023-10-15 18:31:33.393909;25;True;68.393909;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);18:33:00;15.10.2023 18:30;2023-10-15 18:32:04.332172;15;True;109.332172;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);18:33:00;2023-10-15 18:31:13.393909;15.10.2023 18:33;10;True;96.606091;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);18:33:00;2023-10-15 18:31:13.393909;15.10.2023 18:33;25;True;81.606091;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);18:33:00;2023-10-15 18:31:44.332172;15.10.2023 18:33;25;True;50.667828;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);18:33:00;2023-10-15 18:31:44.332172;15.10.2023 18:33;15;True;60.667828;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);22:33:00;15.10.2023 22:30;15.10.2023 22:30;10;True;10;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);22:33:00;15.10.2023 22:30;2023-10-15 22:33:05.530857;25;True;160.530857;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:33:00;15.10.2023 22:30;15.10.2023 22:30;25;False;-5;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:33:00;15.10.2023 22:30;2023-10-15 22:33:05.530857;15;True;170.530857;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);22:33:00;15.10.2023 22:30;15.10.2023 22:33;10;True;170;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:33:00;15.10.2023 22:30;15.10.2023 22:33;25;True;155;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);22:33:00;2023-10-15 22:32:45.530857;15.10.2023 22:33;25;False;-10.530857;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:33:00;2023-10-15 22:32:45.530857;15.10.2023 22:33;15;False;-0.530857;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);6:33:00;2023-10-21 06:31:59.278392;2023-10-21 06:31:18.277879;10;False;-51.000513;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);6:33:00;2023-10-21 06:31:59.278392;2023-10-21 06:34:25.499041;25;True;121.220649;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);6:33:00;21.10.2023 6:30;2023-10-21 06:31:18.277879;25;True;53.277879;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);6:33:00;21.10.2023 6:30;2023-10-21 06:34:25.499041;15;True;250.499041;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);6:33:00;2023-10-21 06:30:58.277879;21.10.2023 6:33;10;True;111.722121;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);6:33:00;2023-10-21 06:30:58.277879;21.10.2023 6:33;25;True;96.722121;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);6:33:00;2023-10-21 06:34:05.499041;21.10.2023 6:33;25;False;-90.499041;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);6:33:00;2023-10-21 06:34:05.499041;21.10.2023 6:33;15;False;-80.499041;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);8:33:00;2023-10-21 08:30:21.389939;2023-10-21 08:31:02.784849;10;True;31.39491;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);8:33:00;2023-10-21 08:30:21.389939;2023-10-21 08:37:38.145117;25;True;411.755178;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);8:33:00;21.10.2023 8:30;2023-10-21 08:31:02.784849;25;True;37.784849;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);8:33:00;21.10.2023 8:30;2023-10-21 08:37:38.145117;15;True;443.145117;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);8:33:00;2023-10-21 08:30:42.784849;21.10.2023 8:33;10;True;127.215151;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);8:33:00;2023-10-21 08:30:42.784849;21.10.2023 8:33;25;True;112.215151;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);8:33:00;2023-10-21 08:37:18.145117;21.10.2023 8:33;25;False;-283.145117;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);8:33:00;2023-10-21 08:37:18.145117;21.10.2023 8:33;15;False;-273.145117;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);10:33:00;2023-10-21 10:31:54.950837;2023-10-21 10:30:58.368797;10;False;-66.58204;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);10:33:00;2023-10-21 10:31:54.950837;2023-10-21 10:32:10.498624;25;False;-9.452213;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);10:33:00;21.10.2023 10:30;2023-10-21 10:30:58.368797;25;True;33.368797;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);10:33:00;21.10.2023 10:30;2023-10-21 10:32:10.498624;15;True;115.498624;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);10:33:00;2023-10-21 10:30:38.368797;21.10.2023 10:33;10;True;131.631203;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);10:33:00;2023-10-21 10:30:38.368797;21.10.2023 10:33;25;True;116.631203;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);10:33:00;2023-10-21 10:31:50.498624;21.10.2023 10:33;25;True;44.501376;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);10:33:00;2023-10-21 10:31:50.498624;21.10.2023 10:33;15;True;54.501376;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);12:33:00;2023-10-21 12:32:08.303105;2023-10-21 12:31:47.240491;10;False;-31.062614;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);12:33:00;2023-10-21 12:32:08.303105;2023-10-21 12:32:42.391816;25;True;9.088711;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);12:33:00;21.10.2023 12:30;2023-10-21 12:31:47.240491;25;True;82.240491;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);12:33:00;21.10.2023 12:30;2023-10-21 12:32:42.391816;15;True;147.391816;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);12:33:00;2023-10-21 12:31:27.240491;21.10.2023 12:33;10;True;82.759509;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);12:33:00;2023-10-21 12:31:27.240491;21.10.2023 12:33;25;True;67.759509;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);12:33:00;2023-10-21 12:32:22.391816;21.10.2023 12:33;25;True;12.608184;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);12:33:00;2023-10-21 12:32:22.391816;21.10.2023 12:33;15;True;22.608184;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);14:33:00;2023-10-21 14:31:54.973706;2023-10-21 14:31:09.002258;10;False;-55.971448;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);14:33:00;2023-10-21 14:31:54.973706;2023-10-21 14:36:36.623847;25;True;256.650141;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);14:33:00;21.10.2023 14:30;2023-10-21 14:31:09.002258;25;True;44.002258;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);14:33:00;21.10.2023 14:30;2023-10-21 14:36:36.623847;15;True;381.623847;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);14:33:00;2023-10-21 14:30:49.002258;21.10.2023 14:33;10;True;120.997742;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);14:33:00;2023-10-21 14:30:49.002258;21.10.2023 14:33;25;True;105.997742;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);14:33:00;2023-10-21 14:36:16.623847;21.10.2023 14:33;25;False;-221.623847;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);14:33:00;2023-10-21 14:36:16.623847;21.10.2023 14:33;15;False;-211.623847;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);16:33:00;2023-10-21 16:30:16.536602;2023-10-21 16:31:37.619769;10;True;71.083167;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);16:33:00;2023-10-21 16:30:16.536602;2023-10-21 16:33:23.530442;25;True;161.99384;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);16:33:00;21.10.2023 16:30;2023-10-21 16:31:37.619769;25;True;72.619769;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);16:33:00;21.10.2023 16:30;2023-10-21 16:33:23.530442;15;True;188.530442;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);16:33:00;2023-10-21 16:31:17.619769;21.10.2023 16:33;10;True;92.380231;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);16:33:00;2023-10-21 16:31:17.619769;21.10.2023 16:33;25;True;77.380231;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);16:33:00;2023-10-21 16:33:03.530442;21.10.2023 16:33;25;False;-28.530442;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);16:33:00;2023-10-21 16:33:03.530442;21.10.2023 16:33;15;False;-18.530442;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);18:33:00;2023-10-21 18:31:54.334069;2023-10-21 18:31:02.308060;10;False;-62.026009;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);18:33:00;2023-10-21 18:31:54.334069;2023-10-21 18:36:50.993134;25;True;271.659065;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);18:33:00;21.10.2023 23:59;2023-10-21 18:31:02.308060;25;False;;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);18:33:00;21.10.2023 23:59;2023-10-21 18:36:50.993134;15;False;;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);18:33:00;2023-10-21 18:30:42.308060;21.10.2023 18:33;10;True;127.69194;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);18:33:00;2023-10-21 18:30:42.308060;21.10.2023 23:59;25;True;;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);18:33:00;2023-10-21 18:36:30.993134;21.10.2023 18:33;25;False;-235.993134;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);18:33:00;2023-10-21 18:36:30.993134;21.10.2023 23:59;15;True;;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);22:33:00;21.10.2023 22:30;2023-10-21 22:30:53.938655;10;True;43.938655;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);22:33:00;21.10.2023 22:30;21.10.2023 22:32;25;True;95;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);22:33:00;21.10.2023 22:30;2023-10-21 22:30:53.938655;25;True;28.938655;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);22:33:00;21.10.2023 22:30;21.10.2023 22:32;15;True;105;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);22:33:00;2023-10-21 22:30:33.938655;21.10.2023 22:33;10;True;136.061345;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);22:33:00;2023-10-21 22:30:33.938655;21.10.2023 22:33;25;True;121.061345;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);22:33:00;2023-10-21 22:30:28.681747;21.10.2023 22:33;25;True;126.318253;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);22:33:00;2023-10-21 22:30:28.681747;21.10.2023 22:33;15;True;136.318253;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);6:33:00;22.10.2023 6:30;2023-10-22 06:30:41.382219;10;True;31.382219;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);6:33:00;22.10.2023 6:30;2023-10-22 06:32:59.968499;25;True;154.968499;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);6:33:00;22.10.2023 23:59;2023-10-22 06:30:41.382219;25;False;;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);6:33:00;22.10.2023 23:59;2023-10-22 06:32:59.968499;15;False;;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);6:33:00;2023-10-22 06:30:21.382219;22.10.2023 6:33;10;True;148.617781;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);6:33:00;2023-10-22 06:30:21.382219;22.10.2023 23:59;25;True;;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);6:33:00;2023-10-22 06:32:39.968499;22.10.2023 6:33;25;False;-4.968499;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);6:33:00;2023-10-22 06:32:39.968499;22.10.2023 23:59;15;True;;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);8:33:00;2023-10-22 08:30:23.899083;2023-10-22 08:30:59.044623;10;True;25.14554;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);8:33:00;2023-10-22 08:30:23.899083;22.10.2023 8:32;25;True;71.100917;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);8:33:00;22.10.2023 23:59;2023-10-22 08:30:59.044623;25;False;;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);8:33:00;22.10.2023 23:59;22.10.2023 8:32;15;False;;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);8:33:00;2023-10-22 08:30:39.044623;22.10.2023 8:33;10;True;130.955377;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);8:33:00;2023-10-22 08:30:39.044623;22.10.2023 23:59;25;True;;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);8:33:00;2023-10-22 08:30:25.149143;22.10.2023 8:33;25;True;129.850857;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);8:33:00;2023-10-22 08:30:25.149143;22.10.2023 23:59;15;True;;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);10:33:00;2023-10-22 10:30:39.191047;2023-10-22 10:31:23.382976;10;True;34.191929;Litvínov;1
case31;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);10:33:00;2023-10-22 10:30:39.191047;2023-10-22 10:33:36.985008;25;True;152.793961;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);10:33:00;22.10.2023 23:59;2023-10-22 10:31:23.382976;25;False;;Litvínov;1
case31;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);10:33:00;22.10.2023 23:59;2023-10-22 10:33:36.985008;15;False;;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);10:33:00;2023-10-22 10:31:03.382976;22.10.2023 10:33;10;True;106.617024;Litvínov;1
case31;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);10:33:00;2023-10-22 10:31:03.382976;22.10.2023 23:59;25;True;;Litvínov;1
case31;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);10:33:00;2023-10-22 10:33:16.985008;22.10.2023 10:33;25;False;-41.985008;Litvínov;1
